Date,Close
2020-01-13,0.8995500206947327
2020-01-14,0.8980100154876709
2020-01-15,0.8984000086784363
2020-01-16,0.8965389728546143
2020-01-17,0.8977000117301941
2020-01-20,0.9013400077819824
2020-01-21,0.9011499881744385
2020-01-22,0.9020699858665466
2020-01-23,0.9011899828910828
2020-01-24,0.9045500159263611
2020-01-27,0.9070000052452087
2020-01-28,0.9074599742889404
2020-01-29,0.907230019569397
2020-01-30,0.9077000021934509
2020-01-31,0.9066900014877319
2020-02-03,0.9017300009727478
2020-02-04,0.9039199948310852
2020-02-05,0.9052000045776367
2020-02-06,0.9089000225067139
2020-02-07,0.9104999899864197
2020-02-10,0.9132999777793884
2020-02-11,0.9162999987602234
2020-02-12,0.9157999753952026
2020-02-13,0.9194599986076355
2020-02-14,0.921999990940094
2020-02-17,0.9223600029945374
2020-02-18,0.9225000143051147
2020-02-19,0.9263200163841248
2020-02-20,0.9250609874725342
2020-02-21,0.9269559979438782
2020-02-24,0.9225900173187256
2020-02-25,0.9217270016670227
2020-02-26,0.9189490079879761
2020-02-27,0.9186199903488159
2020-02-28,0.9093199968338013
2020-03-02,0.9048699736595154
2020-03-03,0.8973399996757507
2020-03-04,0.8944000005722046
2020-03-05,0.8977400064468384
2020-03-06,0.8909599781036377
2020-03-09,0.8782699704170227
2020-03-10,0.8773499727249146
2020-03-11,0.8836650252342224
2020-03-12,0.8879799842834473
2020-03-13,0.8940600156784058
2020-03-16,0.8964300155639648
2020-03-17,0.895799994468689
2020-03-18,0.9078099727630615
2020-03-19,0.9122800230979919
2020-03-20,0.938319981098175
2020-03-23,0.9350699782371521
2020-03-24,0.9289699792861938
2020-03-25,0.9257000088691711
2020-03-26,0.9183099865913391
2020-03-27,0.9051200151443481
2020-03-30,0.8977400064468384
2020-03-31,0.9065799713134766
2020-04-01,0.9068999886512756
2020-04-02,0.9129400253295898
2020-04-03,0.9218800067901611
2020-04-06,0.9253299832344055
2020-04-07,0.925599992275238
2020-04-08,0.9178400039672852
2020-04-09,0.9204999804496765
2020-04-10,0.9151300191879272
2020-04-13,0.9146900177001953
2020-04-14,0.9154999852180481
2020-04-15,0.9103000164031982
2020-04-16,0.9170020222663879
2020-04-17,0.9209399819374084
2020-04-20,0.9202200174331665
2020-04-21,0.9204000234603882
2020-04-22,0.9211099743843079
2020-04-23,0.9251000285148621
2020-04-24,0.9279000163078308
2020-04-27,0.9239000082015991
2020-04-28,0.923799991607666
2020-04-29,0.9228000044822693
2020-04-30,0.9193500280380249
2020-05-01,0.9136199951171875
2020-05-04,0.9124400019645691
2020-05-05,0.9170699715614319
2020-05-06,0.9226300120353699
2020-05-07,0.9260500073432922
2020-05-08,0.9227499961853027
2020-05-11,0.9225500226020813
2020-05-12,0.9251199960708618
2020-05-13,0.9219300150871277
2020-05-14,0.9239000082015991
2020-05-15,0.9253299832344055
2020-05-18,0.9240999817848206
2020-05-19,0.916159987449646
2020-05-20,0.9150999784469604
2020-05-21,0.9104999899864197
2020-05-22,0.9129999876022339
2020-05-25,0.9167749881744385
2020-05-26,0.9171789884567261
2020-05-27,0.9106000065803528
2020-05-28,0.9077000021934509
2020-05-29,0.9025999903678894
2020-06-01,0.899399995803833
2020-06-02,0.8988000154495239
2020-06-03,0.8937000036239624
2020-06-04,0.8899999856948853
2020-06-05,0.8820000290870667
2020-06-08,0.883430004119873
2020-06-09,0.8845199942588806
2020-06-10,0.8824399709701538
2020-06-11,0.879859983921051
2020-06-12,0.885890007019043
2020-06-15,0.888729989528656
2020-06-16,0.8820099830627441
2020-06-17,0.8876500129699707
2020-06-18,0.8894500136375427
2020-06-19,0.8919810056686401
2020-06-22,0.8946499824523926
2020-06-23,0.8865500092506409
2020-06-24,0.8839899897575378
2020-06-25,0.8888199925422668
2020-06-26,0.8910999894142151
2020-06-29,0.8907999992370605
2020-06-30,0.8891100287437439
2020-07-01,0.8899999856948853
2020-07-02,0.8887799978256226
2020-07-03,0.8898500204086304
2020-07-06,0.8891100287437439
2020-07-07,0.8839499950408936
2020-07-08,0.886900007724762
2020-07-09,0.8819000124931335
2020-07-10,0.8859000205993652
2020-07-13,0.8841699957847595
2020-07-14,0.8814070224761963
2020-07-15,0.8763700127601624
2020-07-16,0.875872015953064
2020-07-17,0.8777999877929688
2020-07-20,0.8738999962806702
2020-07-21,0.8726999759674072
2020-07-22,0.8669999837875366
2020-07-23,0.8644000291824341
2020-07-24,0.8623600006103516
2020-07-27,0.8581799864768982
2020-07-28,0.8496699929237366
2020-07-29,0.8533300161361694
2020-07-30,0.8486899733543396
2020-07-31,0.8422999978065491
2020-08-03,0.8487300276756287
2020-08-04,0.8500999808311462
2020-08-05,0.8463500142097473
2020-08-06,0.8422600030899048
2020-08-07,0.8420000076293945
2020-08-10,0.8486999869346619
2020-08-11,0.8519499897956848
2020-08-12,0.8520399928092957
2020-08-13,0.8479030132293701
2020-08-14,0.8462700247764587
2020-08-17,0.8436999917030334
2020-08-18,0.8420000076293945
2020-08-19,0.8369699716567993
2020-08-20,0.844344973564148
2020-08-21,0.842199981212616
2020-08-24,0.847599983215332
2020-08-25,0.8478500247001648
2020-08-26,0.8449500203132629
2020-08-27,0.8443999886512756
2020-08-28,0.8460500240325928
2020-08-31,0.8390499949455261
2020-09-01,0.8375899791717529
2020-09-02,0.838699996471405
2020-09-03,0.8440700173377991
2020-09-04,0.8446099758148193
2020-09-07,0.8449900150299072
2020-09-08,0.8458999991416931
2020-09-09,0.8496000170707703
2020-09-10,0.847000002861023
2020-09-11,0.8457099795341492
