Date,Close
2019-12-30,0.9737100005149841
2019-12-31,0.9686300158500671
2020-01-01,0.967199981212616
2020-01-02,0.9674999713897705
2020-01-03,0.9711999893188477
2020-01-06,0.9714800119400024
2020-01-07,0.968500018119812
2020-01-08,0.9688299894332886
2020-01-09,0.9732000231742859
2020-01-10,0.9731199741363525
2020-01-13,0.9731400012969971
2020-01-14,0.9707000255584717
2020-01-15,0.9670699834823608
2020-01-16,0.963699996471405
2020-01-17,0.9648799896240234
2020-01-20,0.968209981918335
2020-01-21,0.9683799743652344
2020-01-22,0.9688000082969666
2020-01-23,0.9674000144004822
2020-01-24,0.9695000052452087
2020-01-27,0.9699400067329407
2020-01-28,0.9698500037193298
2020-01-29,0.9729800224304199
2020-01-30,0.9731799960136414
2020-01-31,0.9694100022315979
2020-02-03,0.9633600115776062
2020-02-04,0.9656999707221985
2020-02-05,0.9692699909210205
2020-02-06,0.9732999801635742
2020-02-07,0.9745000004768372
2020-02-10,0.9766600131988525
2020-02-11,0.9771000146865845
2020-02-12,0.975600004196167
2020-02-13,0.9775599837303162
2020-02-14,0.978879988193512
2020-02-17,0.981689989566803
2020-02-18,0.980400025844574
2020-02-19,0.9829000234603882
2020-02-20,0.9835000038146973
2020-02-21,0.9837599992752075
2020-02-24,0.9788399934768677
2020-02-25,0.9797800183296204
2020-02-26,0.9758999943733215
2020-02-27,0.97639000415802
2020-02-28,0.96875
2020-03-02,0.9639800190925598
2020-03-03,0.9581000208854675
2020-03-04,0.9556499719619751
2020-03-05,0.95660001039505
2020-03-06,0.9458000063896179
2020-03-09,0.9274500012397766
2020-03-10,0.9283599853515625
2020-03-11,0.9368100166320801
2020-03-12,0.9389500021934509
2020-03-13,0.9446499943733215
2020-03-16,0.9463000297546387
2020-03-17,0.9475299715995789
2020-03-18,0.9596499800682068
2020-03-19,0.9666299819946289
2020-03-20,0.9887199997901917
2020-03-23,0.985069990158081
2020-03-24,0.9817000031471252
2020-03-25,0.9799699783325195
2020-03-26,0.9762399792671204
2020-03-27,0.9616600275039673
2020-03-30,0.950469970703125
2020-03-31,0.9599999785423279
2020-04-01,0.9615100026130676
2020-04-02,0.966189980506897
2020-04-03,0.9742199778556824
2020-04-06,0.9771999716758728
2020-04-07,0.9779599905014038
2020-04-08,0.9691900014877319
2020-04-09,0.9718199968338013
2020-04-10,0.9668599963188171
2020-04-13,0.9658399820327759
2020-04-14,0.9664000272750854
2020-04-15,0.9599199891090393
2020-04-16,0.9650999903678894
2020-04-17,0.9692000150680542
2020-04-20,0.9678300023078918
2020-04-21,0.9678999781608582
2020-04-22,0.9697700142860413
2020-04-23,0.9726999998092651
2020-04-24,0.9763299822807312
2020-04-27,0.9735000133514404
2020-04-28,0.9758300185203552
2020-04-29,0.9737399816513062
2020-04-30,0.9739000201225281
2020-05-01,0.9664700031280518
2020-05-04,0.9624999761581421
2020-05-05,0.965399980545044
2020-05-06,0.972599983215332
2020-05-07,0.9751999974250793
2020-05-08,0.9729499816894531
2020-05-11,0.9709219932556152
2020-05-12,0.9728900194168091
2020-05-13,0.9698200225830078
2020-05-14,0.9718000292778015
2020-05-15,0.9731000065803528
2020-05-18,0.9719099998474121
2020-05-19,0.9717299938201904
2020-05-20,0.9711599946022034
2020-05-21,0.9646999835968018
2020-05-22,0.9706799983978271
2020-05-25,0.9712200164794922
2020-05-26,0.9714599847793579
2020-05-27,0.9653469920158386
2020-05-28,0.9680299758911133
2020-05-29,0.9639999866485596
2020-06-01,0.9606199860572815
2020-06-02,0.9610999822616577
2020-06-03,0.9616100192070007
2020-06-04,0.961359977722168
2020-06-05,0.9556099772453308
2020-06-08,0.9610000252723694
2020-06-09,0.9575200080871582
2020-06-10,0.9510999917984009
2020-06-11,0.9437299966812134
2020-06-12,0.9441400170326233
2020-06-15,0.9514300227165222
2020-06-16,0.9488999843597412
2020-06-17,0.9511299729347229
2020-06-18,0.948710024356842
2020-06-19,0.95169997215271
2020-06-22,0.9521999955177307
2020-06-23,0.9468600153923035
2020-06-24,0.944570004940033
2020-06-25,0.9481599926948547
2020-06-26,0.9480999708175659
2020-06-29,0.9476000070571899
2020-06-30,0.9510499835014343
2020-07-01,0.9467999935150146
2020-07-02,0.9457700252532959
2020-07-03,0.9455400109291077
2020-07-06,0.9449700117111206
2020-07-07,0.9418200254440308
2020-07-08,0.942300021648407
2020-07-09,0.9380999803543091
2020-07-10,0.9403700232505798
2020-07-13,0.9405099749565125
2020-07-14,0.9417600035667419
2020-07-15,0.9394400119781494
2020-07-16,0.9440100193023682
2020-07-17,0.9453399777412415
2020-07-20,0.938319981098175
2020-07-21,0.9387999773025513
2020-07-22,0.9325299859046936
2020-07-23,0.9294000267982483
2020-07-24,0.9252899885177612
2020-07-27,0.9208999872207642
2020-07-28,0.91948002576828
2020-07-29,0.9178000092506409
2020-07-30,0.9124199748039246
2020-07-31,0.9085000157356262
2020-08-03,0.9132000207901001
2020-08-04,0.9175999760627747
2020-08-05,0.9125699996948242
2020-08-06,0.9080299735069275
2020-08-07,0.9099900126457214
2020-08-10,0.9127349853515625
2020-08-11,0.9154999852180481
2020-08-12,0.9172000288963318
2020-08-13,0.9118099808692932
2020-08-14,0.9096500277519226
2020-08-17,0.9085000157356262
2020-08-18,0.9061999917030334
2020-08-19,0.9027400016784668
2020-08-20,0.9146900177001953
2020-08-21,0.9067000150680542
2020-08-24,0.9118000268936157
2020-08-25,0.9118800163269043
2020-08-26,0.9079700112342834
2020-08-27,0.9073799848556519
2020-08-28,0.9089999794960022
2020-08-31,0.9035999774932861
2020-09-01,0.9039000272750854
2020-09-02,0.9093700051307678
2020-09-03,0.9111800193786621
2020-09-04,0.910040020942688
2020-09-07,0.913569986820221
2020-09-08,0.9163900017738342
2020-09-09,0.9178000092506409
2020-09-10,0.9121400117874146
2020-09-11,0.9102699756622314
2020-09-14,0.9089199900627136
2020-09-15,0.9083200097084045
2020-09-16,0.9085299968719482
2020-09-17,0.9105799794197083
2020-09-18,0.9082900285720825
2020-09-21,0.9111199975013733
2020-09-22,0.9150609970092773
2020-09-23,0.9199000000953674
2020-09-24,0.9239500164985657
2020-09-25,0.9267399907112122
2020-09-28,0.9281100034713745
2020-09-29,0.923740029335022
2020-09-30,0.919439971446991
2020-10-01,0.9207000136375427
2020-10-02,0.9189800024032593
2020-10-05,0.917900025844574
2020-10-06,0.9150500297546387
2020-10-07,0.917639970779419
2020-10-08,0.9167760014533997
2020-10-09,0.916700005531311
2020-10-12,0.9104499816894531
2020-10-13,0.9090099930763245
2020-10-14,0.9151800274848938
2020-10-15,0.913320004940033
2020-10-16,0.9143000245094299
2020-10-19,0.9151099920272827
2020-10-20,0.9105700254440308
2020-10-21,0.9067000150680542
2020-10-22,0.9057899713516235
2020-10-23,0.9075999855995178
2020-10-26,0.9045600295066833
2020-10-27,0.9078999757766724
2020-10-28,0.9088749885559082
2020-10-29,0.9105899930000305
2020-10-30,0.9153100252151489
2020-11-02,0.9171599745750427
2020-11-03,0.9187729954719543
2020-11-04,0.9106400012969971
2020-11-05,0.9114000201225281
2020-11-06,0.9041699767112732
2020-11-09,0.8993200063705444
2020-11-10,0.9126899838447571
2020-11-11,0.9149799942970276
2020-11-12,0.9165869951248169
2020-11-13,0.9148200154304504
2020-11-16,0.9120799899101257
2020-11-17,0.9123700261116028
2020-11-18,0.9110000133514404
2020-11-19,0.9118599891662598
2020-11-20,0.9109429717063904
2020-11-23,0.9105299711227417
2020-11-24,0.9124400019645691
2020-11-25,0.9107999801635742
2020-11-26,0.9082199931144714
2020-11-27,0.9064199924468994
2020-11-30,0.904229998588562
2020-12-01,0.908270001411438
2020-12-02,0.8995100259780884
2020-12-03,0.8946099877357483
2020-12-04,0.8907700181007385
2020-12-07,0.8917400240898132
2020-12-08,0.8905689716339111
2020-12-09,0.8885279893875122
2020-12-10,0.8893600106239319
2020-12-11,0.8858579993247986
2020-12-14,0.8885400295257568
